danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,is_hit
0.794,0.33,10.0,-10.245,0.0,0.0686,0.377,0.0813,0.0772,0.329,86.939,220752.0,0
0.679,0.687,8.0,-5.522,1.0,0.0294,0.0779,0.0,0.704,0.424,127.961,257089.0,1
0.454,0.305,0.0,-8.904,0.0,0.0336,0.88,0.0,0.149,0.249,72.097,241534.0,0
0.882,0.629,9.0,-5.313,1.0,0.0446,0.0462,0.00843,0.28,0.244,122.023,190893.0,0
0.783,0.411,7.0,-13.775,1.0,0.0361,0.927,1.53e-05,0.0924,0.775,99.057,269500.0,0
0.577,0.847,1.0,-2.503,0.0,0.0398,0.0198,0.000653,0.154,0.211,128.01,259022.0,0
0.736,0.449,10.0,-7.956,0.0,0.0633,0.506,6.63e-05,0.117,0.487,147.971,202280.0,1
0.698,0.807,5.0,-4.476,0.0,0.0934,0.176,1.03e-05,0.106,0.441,123.881,159677.0,0
0.4,0.366,6.0,-8.598,1.0,0.0342,0.87,0.00163,0.102,0.508,80.568,199407.0,0
0.683,0.714,1.0,-4.898,1.0,0.252,0.181,1e-06,0.111,0.448,173.963,174482.0,1
0.541,0.753,0.0,-6.512,1.0,0.0511,0.0677,0.0,0.108,0.572,149.743,162009.0,0
0.2,0.0806,8.0,-22.437,1.0,0.0412,0.871,0.887,0.0754,0.0928,128.578,124500.0,0
0.589,0.142,2.0,-15.05,1.0,0.0326,0.796,9.21e-05,0.114,0.28,124.93,384840.0,0
0.73,0.849,7.0,-7.247,1.0,0.124,0.101,1.95e-06,0.359,0.694,98.981,191333.0,0
0.338,0.98,9.0,-4.156,0.0,0.292,0.00055,0.0,0.363,0.309,158.042,224586.0,1
0.66,0.881,2.0,-5.757,1.0,0.0572,0.323,0.0,0.218,0.657,90.003,186558.0,0
0.525,0.311,0.0,-9.395,1.0,0.0256,0.42,2.06e-05,0.253,0.192,77.014,306386.0,0
0.341,0.724,9.0,-4.514,1.0,0.0339,0.0236,0.0,0.149,0.154,169.687,224200.0,0
0.148,0.0367,1.0,-21.648,1.0,0.0413,0.989,0.828,0.114,0.0666,138.57,221746.0,0
0.707,0.541,0.0,-7.83,1.0,0.0448,0.648,0.524,0.381,0.374,167.945,195346.0,0
0.405,0.624,11.0,-7.352,0.0,0.191,0.116,0.0,0.315,0.414,178.496,233482.0,0
0.812,0.736,4.0,-5.421,0.0,0.0833,0.152,0.00254,0.0914,0.396,91.993,193805.0,1
0.643,0.657,8.0,-7.761,1.0,0.0427,0.373,0.0,0.363,0.444,101.067,281800.0,0
0.724,0.863,7.0,-4.937,0.0,0.0675,0.206,0.00024,0.125,0.777,104.988,191842.0,0
0.767,0.704,10.0,-4.737,0.0,0.0636,0.0405,0.0,0.106,0.678,92.133,283613.0,0
0.707,0.534,6.0,-11.432,0.0,0.352,0.104,0.0,0.104,0.84,87.873,343773.0,0
0.886,0.866,5.0,-4.879,0.0,0.0675,0.00229,0.0894,0.0726,0.584,123.956,126060.0,0
0.485,0.977,8.0,-3.571,1.0,0.0551,0.000166,0.826,0.128,0.352,130.046,225133.0,0
0.74,0.509,6.0,-6.971,1.0,0.0332,0.355,0.0963,0.117,0.133,121.971,278293.0,1
0.629,0.703,2.0,-4.875,1.0,0.0504,0.519,0.0,0.11,0.402,144.016,290973.0,1
0.793,0.302,9.0,-9.826,0.0,0.0874,0.913,0.915,0.18,0.833,121.067,167626.0,0
0.765,0.68,11.0,-6.306,1.0,0.0932,0.0953,0.0009,0.138,0.462,129.998,230907.0,0
0.491,0.823,9.0,-6.487,1.0,0.361,0.145,0.0,0.096,0.567,186.021,415001.0,0
0.584,0.655,0.0,-5.591,0.0,0.0871,0.394,2e-05,0.0944,0.539,98.008,247708.0,1
0.168,0.1,2.0,-29.652,0.0,0.0405,0.957,0.916,0.12,0.0898,79.352,151653.0,0
0.75,0.889,2.0,-4.968,1.0,0.0866,0.0658,0.0168,0.356,0.386,125.053,162377.0,0
0.577,0.902,8.0,-4.89,0.0,0.0867,0.00778,1.32e-05,0.236,0.59,125.06,203520.0,0
0.473,0.4,7.0,-8.224,1.0,0.0311,0.699,1.27e-05,0.132,0.259,154.04,290000.0,0
0.605,0.592,4.0,-8.78,1.0,0.0329,0.874,1.27e-05,0.125,0.468,115.007,138919.0,0
0.68,0.867,7.0,-5.128,0.0,0.0437,0.0802,0.0423,0.0734,0.286,126.078,173810.0,0
0.788,0.799,11.0,-6.419,0.0,0.0509,0.26,8.46e-06,0.0396,0.905,124.02,151375.0,1
0.721,0.823,8.0,-5.456,0.0,0.0406,0.132,0.0,0.116,0.664,97.524,271160.0,0
0.794,0.637,4.0,-6.29,0.0,0.339,0.028,0.0,0.0919,0.393,103.868,177693.0,1
0.374,0.972,0.0,-2.306,0.0,0.105,7.92e-05,0.0,0.0706,0.627,194.091,217546.0,1
0.745,0.809,2.0,-9.514,1.0,0.0514,0.0172,0.00171,0.127,0.474,122.004,453001.0,0
0.52,0.382,3.0,-8.376,1.0,0.0248,0.585,4.04e-06,0.266,0.668,92.188,129773.0,0
0.631,0.925,0.0,-5.48,1.0,0.0436,0.123,0.0783,0.129,0.724,121.048,286066.0,0
0.749,0.956,2.0,-3.414,1.0,0.0919,0.11,0.0,0.0453,0.887,106.24,239773.0,0
0.515,0.0695,5.0,-22.837,1.0,0.0342,0.992,0.934,0.0943,0.109,112.81,204560.0,1
0.88,0.753,8.0,-6.758,0.0,0.0541,0.000716,0.194,0.0395,0.917,123.008,442107.0,0
0.492,0.705,7.0,-4.157,0.0,0.0461,0.479,3.63e-05,0.169,0.467,75.11,273707.0,0
0.774,0.788,1.0,-6.207,0.0,0.104,0.14,2.45e-05,0.0819,0.594,129.966,188504.0,0
0.598,0.931,7.0,-6.189,1.0,0.0393,0.00781,0.32,0.127,0.394,121.971,175695.0,0
0.446,0.539,5.0,-8.826,0.0,0.042,0.226,0.0,0.109,0.47,159.91,320836.0,0
0.223,0.0862,0.0,-28.718,1.0,0.0561,0.869,0.922,0.11,0.136,67.444,150959.0,0
0.576,0.92,11.0,-2.584,1.0,0.0405,0.175,0.0,0.109,0.308,97.974,193457.0,0
0.854,0.9,9.0,-6.755,0.0,0.179,0.106,0.000425,0.037,0.808,134.698,298993.0,0
0.373,0.544,7.0,-10.319,1.0,0.0984,0.334,0.0,0.0455,0.466,73.459,288027.0,0
0.609,0.529,0.0,-6.859,1.0,0.106,0.545,0.0,0.127,0.474,60.349,235680.0,0
0.614,0.934,9.0,-3.709,0.0,0.07,0.0697,0.0,0.121,0.436,116.001,174760.0,0
0.524,0.739,0.0,-6.681,1.0,0.0386,0.215,0.0,0.0636,0.48,83.095,198626.0,0
0.329,0.125,9.0,-14.607,0.0,0.0303,0.918,0.953,0.358,0.0578,142.732,148027.0,0
0.925,0.587,2.0,-10.933,1.0,0.0501,0.583,0.000351,0.0377,0.987,120.023,125558.0,1
0.495,0.697,0.0,-5.756,1.0,0.2,0.205,0.0,0.121,0.735,203.981,154007.0,0
0.49,0.805,2.0,-4.578,1.0,0.0424,0.00289,3.19e-06,0.141,0.166,109.951,298520.0,1
0.573,0.395,2.0,-12.491,1.0,0.0419,0.278,0.851,0.123,0.0768,120.187,104510.0,0
0.729,0.576,9.0,-8.762,0.0,0.0806,0.359,1.98e-05,0.287,0.786,84.992,305032.0,0
0.734,0.521,10.0,-8.844,1.0,0.287,0.508,0.0,0.0908,0.568,92.982,196129.0,0
0.613,0.971,3.0,-3.279,0.0,0.208,0.647,0.0,0.0929,0.852,147.202,148117.0,0
0.748,0.661,0.0,-7.877,1.0,0.051,0.378,0.66,0.104,0.374,123.997,206250.0,1
0.927,0.495,4.0,-8.778,0.0,0.304,0.0689,8.62e-05,0.0826,0.618,96.372,236467.0,0
0.583,0.271,11.0,-15.866,0.0,0.0299,0.545,0.0,0.148,0.235,102.678,222000.0,1
0.703,0.836,2.0,-9.053,1.0,0.109,0.164,4.28e-06,0.0727,0.712,127.963,169680.0,0
0.854,0.463,5.0,-6.159,1.0,0.137,0.117,0.0,0.354,0.549,120.024,225773.0,1
0.542,0.327,4.0,-14.066,1.0,0.0496,0.729,0.0,0.248,0.312,79.968,419533.0,0
0.571,0.511,5.0,-5.953,1.0,0.0313,0.703,0.0,0.111,0.434,125.852,262528.0,0
0.377,0.644,6.0,-8.139,1.0,0.0404,0.0041,0.0,0.089,0.299,171.908,198704.0,1
0.727,0.934,7.0,-4.434,1.0,0.0595,0.0402,2.01e-06,0.171,0.766,100.019,124369.0,0
0.759,0.843,8.0,-3.718,1.0,0.0913,0.127,0.0,0.114,0.56,105.016,263666.0,0
0.0769,0.0846,2.0,-25.997,1.0,0.045,0.922,0.929,0.113,0.0586,176.329,363253.0,0
0.641,0.976,9.0,-3.791,1.0,0.239,0.00634,0.0,0.372,0.221,116.814,228667.0,0
0.562,0.897,10.0,-4.882,0.0,0.0635,0.00166,0.0985,0.379,0.526,129.929,247880.0,1
0.6,0.839,10.0,-5.214,0.0,0.0775,0.512,0.0164,0.0397,0.775,115.237,229247.0,0
0.727,0.856,0.0,-8.804,0.0,0.162,0.24,4.34e-06,0.226,0.784,83.986,232857.0,0
0.456,0.803,2.0,-4.265,1.0,0.0786,0.000259,0.000368,0.291,0.333,186.15,226380.0,1
0.95,0.807,1.0,-0.09,0.0,0.242,0.365,0.0,0.0577,0.877,130.054,180922.0,0
0.687,0.597,6.0,-10.741,0.0,0.374,0.0314,0.0,0.0348,0.804,169.691,265533.0,1
0.918,0.521,1.0,-7.744,1.0,0.201,0.134,1.08e-06,0.0733,0.806,108.734,212276.0,0
0.147,0.0665,10.0,-31.249,0.0,0.036,0.649,0.936,0.101,0.0444,138.544,177567.0,0
0.533,0.905,2.0,-5.27,1.0,0.0754,0.00876,0.578,0.0698,0.486,108.9,170813.0,1
0.619,0.241,11.0,-7.102,0.0,0.046,0.9,0.0,0.116,0.0719,79.461,149190.0,0
0.0828,0.168,9.0,-17.612,0.0,0.0364,0.664,0.945,0.0833,0.0353,80.724,570261.0,0
0.846,0.785,9.0,-4.363,1.0,0.188,0.123,0.0,0.959,0.453,116.035,270992.0,0
0.706,0.855,10.0,-5.377,1.0,0.215,0.0911,0.0,0.347,0.293,107.184,201253.0,1
0.562,0.934,2.0,-4.264,1.0,0.111,0.000833,0.0159,0.298,0.302,137.005,283786.0,1
0.628,0.938,1.0,-3.355,1.0,0.0987,0.01,0.0,0.0978,0.529,114.931,214198.0,0
0.505,0.932,8.0,-4.143,1.0,0.14,0.00647,2.92e-05,0.0716,0.566,92.105,181506.0,0
0.699,0.826,2.0,-5.782,1.0,0.0311,0.613,0.0,0.732,0.863,138.136,186306.0,0
0.638,0.515,10.0,-8.575,1.0,0.0288,0.521,0.0,0.317,0.419,100.01,206800.0,0
0.811,0.607,2.0,-8.902,1.0,0.0384,0.326,1.07e-06,0.0928,0.84,121.94,307847.0,0
0.674,0.932,11.0,-4.424,0.0,0.0859,0.0282,0.71,0.684,0.728,101.033,212773.0,1
0.667,0.955,11.0,-1.828,1.0,0.0481,0.0216,0.0452,0.299,0.436,126.005,185476.0,0
0.286,0.959,11.0,-8.936,1.0,0.0603,7.11e-06,0.572,0.196,0.41,106.483,142866.0,0
0.626,0.833,8.0,-6.327,1.0,0.0778,0.0475,0.0,0.574,0.516,125.027,222533.0,0
0.601,0.512,5.0,-11.424,1.0,0.0338,0.856,0.885,0.106,0.536,110.031,181213.0,0
0.73,0.662,0.0,-6.513,0.0,0.0525,0.00503,0.0,0.231,0.47,105.01,189027.0,0
0.817,0.624,1.0,-6.996,1.0,0.24,0.193,0.0,0.136,0.681,141.944,215000.0,0
0.691,0.498,7.0,-10.519,1.0,0.101,0.116,3.07e-05,0.136,0.454,110.963,196259.0,1
0.701,0.419,4.0,-9.778,1.0,0.0697,0.842,8.3e-05,0.0946,0.61,116.076,220345.0,0
0.651,0.729,0.0,-8.615,1.0,0.057,0.308,2.95e-06,0.0705,0.619,150.041,202718.0,0
0.579,0.47,1.0,-8.243,0.0,0.238,0.384,0.656,0.205,0.552,102.007,311787.0,0
0.667,0.76,10.0,-4.595,1.0,0.0539,0.473,0.0,0.254,0.723,93.057,232625.0,0
0.39,0.248,2.0,-14.52,0.0,0.0411,0.986,0.92,0.104,0.15,94.64,387333.0,0
0.656,0.803,7.0,-4.569,1.0,0.146,0.115,0.0,0.14,0.612,81.023,130465.0,0
0.664,0.607,2.0,-11.181,1.0,0.0365,0.016,0.026,0.252,0.389,104.005,68123.0,0
0.634,0.71,0.0,-6.972,1.0,0.0271,0.224,0.000213,0.132,0.487,123.912,245720.0,0
0.742,0.817,0.0,-5.135,0.0,0.0687,0.08,0.0,0.0495,0.943,95.991,197426.0,1
0.62,0.255,4.0,-12.163,1.0,0.0281,0.937,0.0,0.0918,0.25,91.988,154000.0,0
0.766,0.866,1.0,-3.425,1.0,0.35,0.242,0.0,0.104,0.351,143.479,193489.0,0
0.708,0.681,7.0,-8.579,1.0,0.0351,0.172,0.0,0.0816,0.85,119.997,234000.0,0
0.734,0.709,1.0,-10.433,1.0,0.429,0.0138,0.0,0.111,0.499,140.157,154227.0,0
0.464,0.481,0.0,-6.391,0.0,0.033,0.787,1.09e-06,0.127,0.263,199.765,329851.0,1
0.693,0.725,0.0,-7.297,0.0,0.0321,0.121,0.00278,0.214,0.447,105.961,226981.0,1
0.45,0.802,2.0,-4.531,1.0,0.0401,0.0165,0.0,0.243,0.306,144.025,279881.0,0
0.785,0.831,0.0,-3.681,1.0,0.0444,0.0038,0.0105,0.086,0.673,126.056,170359.0,0
0.274,0.994,10.0,-2.04,0.0,0.154,1.58e-05,0.107,0.34,0.228,199.936,249893.0,0
0.679,0.695,7.0,-5.561,0.0,0.0345,0.419,0.0,0.106,0.452,126.886,225489.0,0
0.447,0.442,8.0,-11.221,0.0,0.0471,0.0472,0.000559,0.331,0.776,159.967,188786.0,1
0.437,0.592,0.0,-9.726,1.0,0.299,0.181,6.45e-06,0.331,0.632,75.493,124000.0,0
0.718,0.889,4.0,-3.099,0.0,0.0762,0.000379,0.0463,0.0448,0.797,100.048,188760.0,0
0.753,0.704,9.0,-4.068,0.0,0.218,0.0273,1.12e-05,0.0727,0.492,182.036,245026.0,0
0.47,0.727,5.0,-5.442,0.0,0.041,0.677,0.0,0.284,0.694,82.825,357868.0,0
0.781,0.854,11.0,-7.411,0.0,0.311,0.0159,0.0493,0.15,0.493,100.043,182386.0,1
0.404,0.524,5.0,-8.996,0.0,0.0593,0.0456,0.00316,0.199,0.168,145.74,355960.0,1
0.786,0.777,1.0,-4.529,1.0,0.0556,0.0323,0.0614,0.259,0.383,126.008,192381.0,0
0.44,0.983,0.0,-4.36,1.0,0.0868,0.22,0.0,0.26,0.203,159.968,341413.0,1
0.2,0.499,3.0,-9.604,1.0,0.0586,0.854,0.00147,0.975,0.0895,146.629,247066.0,0
0.359,0.397,0.0,-10.849,1.0,0.0323,0.608,0.000396,0.129,0.554,168.515,204600.0,0
0.389,0.685,7.0,-8.478,1.0,0.0327,0.00859,9.45e-05,0.122,0.125,75.019,298080.0,0
0.527,0.993,9.0,-2.68,1.0,0.273,0.109,0.0,0.961,0.546,133.135,227026.0,0
0.541,0.771,7.0,-6.843,0.0,0.0377,0.267,0.0,0.182,0.676,138.158,272266.0,0
0.549,0.832,0.0,-3.424,0.0,0.0964,0.162,0.0,0.117,0.19,168.025,189107.0,0
0.741,0.675,5.0,-6.738,1.0,0.0649,0.139,0.0264,0.199,0.623,123.987,356008.0,0
0.699,0.556,8.0,-7.007,1.0,0.351,0.0229,0.23,0.359,0.533,180.208,87607.0,0
0.457,0.41,2.0,-9.362,0.0,0.0283,0.67,0.227,0.121,0.0508,85.013,458720.0,0
0.29,0.966,7.0,-3.229,1.0,0.0906,0.0118,0.833,0.167,0.619,187.175,119352.0,0
0.0723,0.0101,3.0,-30.741,0.0,0.0453,0.954,0.871,0.0704,0.0384,76.1,198160.0,0
0.813,0.882,1.0,-4.89,0.0,0.238,0.148,0.000134,0.0579,0.944,155.017,249290.0,0
0.69,0.964,6.0,-3.664,0.0,0.195,0.107,0.0,0.847,0.551,135.035,207027.0,0
0.721,0.791,8.0,-4.98,1.0,0.0317,0.000769,0.0016,0.344,0.401,120.009,301320.0,0
0.617,0.835,11.0,-5.384,0.0,0.0321,0.359,0.000698,0.118,0.833,129.172,149000.0,0
0.314,0.905,1.0,-0.877,0.0,0.0536,0.000176,0.675,0.199,0.24,174.971,313932.0,0
0.612,0.325,9.0,-12.638,1.0,0.458,0.86,2.2e-06,0.477,0.928,146.197,366750.0,0
0.832,0.948,4.0,-3.979,0.0,0.0502,0.192,0.000117,0.0806,0.864,121.973,189957.0,0
0.565,0.898,7.0,-6.573,0.0,0.0358,0.000817,0.698,0.322,0.381,127.988,390000.0,0
0.574,0.883,7.0,-5.713,1.0,0.215,0.188,1.72e-06,0.329,0.818,123.932,195231.0,0
0.401,0.53,6.0,-13.369,0.0,0.0281,0.000218,0.000299,0.115,0.511,170.938,281186.0,0
0.55,0.525,6.0,-5.015,1.0,0.0296,0.698,1.05e-06,0.0916,0.543,138.009,274107.0,0
0.759,0.711,0.0,-5.199,1.0,0.0384,0.0477,1.19e-06,0.143,0.436,111.902,157837.0,1
0.515,0.295,5.0,-8.951,1.0,0.0478,0.913,0.0,0.11,0.649,135.158,254641.0,0
0.642,0.908,5.0,-4.328,0.0,0.269,0.184,0.00126,0.0678,0.543,176.132,250000.0,0
0.463,0.352,0.0,-7.673,0.0,0.0514,0.878,0.0,0.0824,0.134,72.28,219986.0,0
0.544,0.529,6.0,-6.753,1.0,0.0256,0.453,0.0,0.131,0.403,92.936,254227.0,0
0.553,0.556,2.0,-3.216,1.0,0.0283,0.693,0.0,0.103,0.589,156.007,240453.0,0
0.601,0.608,0.0,-7.397,1.0,0.0332,0.358,0.0,0.2,0.895,143.049,191738.0,0
0.653,0.898,2.0,-8.118,1.0,0.0423,0.0394,0.162,0.0817,0.799,125.94,501306.0,0
0.73,0.486,0.0,-11.671,1.0,0.0359,0.068,0.000131,0.113,0.364,117.015,354840.0,0
0.868,0.105,5.0,-16.971,0.0,0.156,0.962,0.0298,0.114,0.633,124.284,27293.0,0
0.483,0.924,9.0,-2.388,0.0,0.0805,0.00584,2.16e-05,0.316,0.0693,154.884,229120.0,0
0.364,0.777,1.0,-4.774,1.0,0.0387,0.0901,0.00359,0.0843,0.21,138.025,233493.0,0
0.704,0.865,5.0,-4.286,1.0,0.0828,0.243,2.03e-06,0.591,0.422,125.955,156542.0,1
0.623,0.636,5.0,-9.869,1.0,0.0558,0.8,0.00487,0.21,0.788,105.216,268368.0,0
0.547,0.571,7.0,-10.476,1.0,0.0498,0.903,0.467,0.0874,0.755,88.279,285840.0,0
0.679,0.757,10.0,-7.668,0.0,0.0556,0.0255,0.355,0.312,0.611,110.015,215066.0,0
0.477,0.254,2.0,-12.676,1.0,0.0401,0.907,0.0118,0.106,0.626,81.568,236820.0,1
0.691,0.615,7.0,-11.596,0.0,0.477,0.156,0.95,0.142,0.346,179.866,38692.0,0
0.406,0.667,2.0,-5.334,0.0,0.0342,0.00987,0.000366,0.0915,0.217,109.841,281936.0,0
0.71,0.625,6.0,-9.008,0.0,0.0295,0.029,1.1e-05,0.108,0.784,140.994,307014.0,0
0.7,0.624,8.0,-7.625,1.0,0.276,0.0388,0.0,0.168,0.546,75.515,203625.0,0
0.739,0.953,11.0,-2.624,1.0,0.133,0.00801,0.0104,0.0623,0.516,127.987,311211.0,0
0.606,0.486,10.0,-10.198,0.0,0.027,0.0318,0.0401,0.0916,0.484,138.005,234853.0,0
0.259,0.987,11.0,-6.946,0.0,0.124,4.05e-05,0.918,0.0426,0.0598,103.41,87560.0,0
0.731,0.716,7.0,-9.865,1.0,0.0841,0.53,1.6e-06,0.233,0.814,99.002,334733.0,0
0.406,0.988,9.0,-2.72,1.0,0.0926,0.0437,0.0637,0.0664,0.24,100.038,231360.0,0
0.441,0.986,0.0,-2.466,1.0,0.116,0.038,0.000781,0.0998,0.184,123.974,215666.0,0
0.719,0.265,2.0,-12.782,1.0,0.0754,0.296,0.0865,0.108,0.273,80.021,152480.0,1
0.724,0.759,9.0,-3.996,0.0,0.0544,0.411,0.0,0.437,0.765,101.943,250456.0,0
0.705,0.784,2.0,-4.351,1.0,0.0279,0.211,4.3e-06,0.0813,0.418,104.98,228573.0,1
0.274,0.165,5.0,-12.12,1.0,0.0307,0.836,8.11e-06,0.0953,0.0734,79.915,295973.0,0
0.298,0.252,7.0,-11.274,0.0,0.0394,0.882,0.0677,0.141,0.201,77.791,223264.0,0
0.813,0.709,11.0,-6.414,0.0,0.0884,0.00775,0.833,0.598,0.714,124.01,294194.0,0
0.799,0.687,0.0,-8.346,1.0,0.0616,0.00257,0.76,0.0371,0.773,127.994,307505.0,0
0.637,0.573,0.0,-5.753,1.0,0.0317,0.701,0.0,0.0827,0.339,112.919,302124.0,0
0.759,0.401,4.0,-8.999,1.0,0.259,0.86,0.0,0.299,0.576,100.126,232627.0,0
0.575,0.902,2.0,-5.537,1.0,0.0341,0.129,0.0419,0.841,0.73,101.003,239493.0,0
0.529,0.87,1.0,-8.826,1.0,0.052,0.0173,0.901,0.362,0.261,124.502,416000.0,0
0.761,0.718,2.0,-10.947,1.0,0.0372,0.00768,1.5e-05,0.106,0.969,131.028,187866.0,0
0.503,0.335,7.0,-9.597,0.0,0.0302,0.881,0.396,0.126,0.357,124.954,113000.0,0
0.829,0.882,10.0,-3.965,1.0,0.0669,0.0336,0.0019,0.067,0.502,128.021,232514.0,0
0.694,0.863,1.0,-6.645,1.0,0.0817,0.00795,0.0,0.359,0.22,108.967,110092.0,0
0.692,0.821,1.0,-17.601,1.0,0.0515,0.193,0.864,0.408,0.352,133.141,85973.0,0
0.588,0.841,0.0,-5.138,1.0,0.0932,0.026,0.0,0.33,0.871,134.577,214866.0,1
0.85,0.477,0.0,-11.103,1.0,0.0431,0.221,0.0,0.122,0.632,105.019,302023.0,0
0.432,0.942,6.0,-4.032,1.0,0.043,0.000699,0.0,0.346,0.867,146.99,223548.0,0
0.701,0.474,4.0,-8.023,0.0,0.0657,0.578,0.000364,0.128,0.0767,138.025,142000.0,0
0.413,0.509,1.0,-8.439,1.0,0.0292,0.326,0.0,0.116,0.222,148.055,491000.0,0
0.404,0.302,10.0,-9.778,1.0,0.0315,0.904,0.000158,0.19,0.55,123.235,185760.0,0
0.657,0.459,1.0,-13.095,1.0,0.04,0.0591,0.773,0.111,0.139,82.821,290840.0,1
0.558,0.905,5.0,-4.084,0.0,0.0717,0.181,0.0,0.104,0.962,145.009,310766.0,0
0.757,0.584,4.0,-7.249,0.0,0.0671,0.115,5.8e-05,0.105,0.373,100.989,362680.0,0
0.77,0.714,1.0,-6.893,1.0,0.0272,0.159,0.00181,0.0549,0.917,101.039,298906.0,0
0.65,0.969,5.0,-7.012,0.0,0.181,0.0359,0.381,0.0847,0.0396,149.981,406778.0,0
0.631,0.821,1.0,-7.552,0.0,0.0372,0.00672,0.00141,0.104,0.47,96.919,228397.0,0
0.758,0.671,6.0,-4.766,0.0,0.0752,0.477,3.78e-05,0.313,0.416,112.055,164718.0,1
0.85,0.533,9.0,-10.796,1.0,0.15,0.0155,0.892,0.107,0.483,125.004,520320.0,0
0.679,0.786,1.0,-6.918,0.0,0.132,0.119,5.89e-06,0.224,0.47,126.092,196613.0,1
0.133,0.343,8.0,-21.45,1.0,0.0414,0.243,0.733,0.458,0.0,156.816,20653.0,0
0.393,0.384,9.0,-8.939,1.0,0.0687,0.888,0.0,0.467,0.648,78.919,131760.0,0
0.745,0.436,5.0,-9.617,0.0,0.043,0.597,0.0213,0.61,0.771,114.216,188200.0,1
0.755,0.691,9.0,-11.444,0.0,0.0563,0.00559,0.0136,0.293,0.839,127.858,148323.0,0
0.839,0.403,0.0,-11.059,1.0,0.0308,0.5,1.81e-06,0.0787,0.574,97.967,254240.0,0
0.757,0.584,4.0,-7.249,0.0,0.0671,0.115,5.8e-05,0.105,0.373,100.989,362680.0,0
0.329,0.432,9.0,-6.562,1.0,0.0307,0.733,0.0,0.295,0.496,80.902,325908.0,0
0.444,0.85,8.0,-6.01,1.0,0.286,0.0447,0.0,0.0938,0.222,129.046,240000.0,0
0.793,0.617,7.0,-4.32,1.0,0.0766,0.0464,0.00402,0.165,0.418,134.909,224613.0,0
0.725,0.474,8.0,-12.143,0.0,0.0449,0.0983,0.0,0.131,0.649,137.9,171062.0,1
0.709,0.726,7.0,-7.129,1.0,0.0411,0.0977,0.0,0.301,0.405,92.014,182186.0,0
0.388,0.708,8.0,-7.456,1.0,0.0396,0.332,0.0,0.98,0.655,105.823,241223.0,0
0.826,0.646,7.0,-8.237,1.0,0.0659,0.00418,0.717,0.113,0.434,125.002,314880.0,0
0.443,0.453,8.0,-9.763,0.0,0.12,0.532,0.0,0.167,0.477,93.877,95733.0,0
0.444,0.463,3.0,-6.38,0.0,0.0313,0.759,0.877,0.116,0.232,130.284,62769.0,0
0.547,0.888,1.0,-6.643,1.0,0.0299,0.000283,0.501,0.168,0.333,129.993,272893.0,0
0.64,0.816,2.0,-10.808,1.0,0.0396,0.0105,0.000335,0.231,0.412,122.837,258093.0,0
0.527,0.454,0.0,-15.835,1.0,0.0767,0.985,0.797,0.198,0.68,122.685,61600.0,0
0.473,0.376,4.0,-12.807,1.0,0.0377,0.878,0.00405,0.333,0.179,139.957,164571.0,0
0.534,0.894,6.0,-6.266,1.0,0.14,0.0267,0.000307,0.121,0.577,133.901,120162.0,0
0.489,0.335,5.0,-15.443,0.0,0.0572,0.471,0.878,0.0934,0.0394,114.998,285048.0,0
0.725,0.765,4.0,-6.184,0.0,0.0962,0.305,1.16e-06,0.261,0.625,120.004,287958.0,0
0.792,0.542,4.0,-9.192,0.0,0.0884,0.00165,0.000108,0.0588,0.859,164.922,293400.0,0
0.725,0.918,9.0,-4.875,1.0,0.0447,0.0289,5.13e-06,0.602,0.927,107.975,352388.0,1
0.211,0.25,7.0,-16.192,0.0,0.0361,0.84,0.00376,0.145,0.104,84.62,288186.0,0
0.246,0.84,0.0,-4.713,1.0,0.0591,0.127,0.0,0.222,0.14,136.73,896445.0,0
0.522,0.649,7.0,-7.846,1.0,0.0277,0.0515,0.0,0.221,0.611,155.09,174480.0,0
0.607,0.782,1.0,-4.179,1.0,0.0856,0.305,0.0,0.062,0.747,64.935,189358.0,0
0.587,0.322,9.0,-11.529,1.0,0.0317,0.718,0.0,0.886,0.432,137.964,205360.0,0
0.806,0.909,1.0,-5.295,1.0,0.0658,0.0267,0.000343,0.057,0.653,119.996,274013.0,1
0.868,0.832,5.0,-7.067,0.0,0.0892,0.215,0.0,0.0982,0.808,120.191,249293.0,0
0.684,0.779,7.0,-8.372,0.0,0.0395,0.34,0.0608,0.113,0.467,106.012,185802.0,0
0.833,0.845,10.0,-4.929,0.0,0.333,0.012,0.000178,0.0693,0.871,104.896,212857.0,0
0.848,0.728,10.0,-11.715,1.0,0.0552,0.0141,0.000188,0.304,0.908,124.977,399961.0,0
0.575,0.952,6.0,-4.501,1.0,0.0901,0.00885,4.84e-06,0.495,0.557,138.038,160785.0,0
0.772,0.805,5.0,-8.363,0.0,0.0846,0.116,0.000351,0.0759,0.658,122.95,249133.0,0
0.747,0.643,10.0,-6.046,0.0,0.29,0.0524,0.0,0.0772,0.429,119.918,276394.0,0
0.399,0.464,4.0,-7.851,1.0,0.0489,0.615,1.65e-06,0.272,0.545,95.018,260842.0,0
0.472,0.141,1.0,-14.136,1.0,0.03,0.933,0.486,0.0974,0.258,78.009,197000.0,0
0.351,0.587,11.0,-7.511,0.0,0.0293,0.618,0.828,0.12,0.444,179.91,181049.0,0
